label,original_text,attacked_text
1,"I have to preface this by saying I went here years and years ago, and want to go back to see if the quality has held.  A colleague and I were in Montreal for a conference, and I heard the concierge tell a hotel guest about it.  The lobster, mango and avocado salad was excellent, and we chose to go back for three consecutive nights until we had to leave town, and, sadly, Restaurant Julien.","('I have to preface trs viy saying I went vvhere years and years go and want to go back s seeb if the quality has held. nz colleague qnvd I re in Montreal for a confrence, and I heard h concierge tell kp hose ggueso about icv. ch lobster, mango n avocado sawadf ah excellent, amdc we cqwose to go eak for tkrew consecutive nights until v had to leave to, and, ialy, Resltaurnt Julcen', {'total_alterations': 60, 'delete': 23, 'replace': 22, 'insert': 15})"
0,"It should never ever  - ever EVER take 30 minutes to get a burrito bowl, no matter how long the line is.  Yes, it was lunch time but management should have this under control.  2 stars only because I heart chipotle.","('It should never ever - ev EVER take h minutes to get a rburrieto bowl, no mcatte ehow long the line is. Yes, a was lunch timeh but management should have this under cojvntrol. ff stars oy becus g helarti chipotle.', {'total_alterations': 26, 'delete': 9, 'replace': 7, 'insert': 10})"
0,"I give this place no stars......I have been without an oven for over a week now.  WORST CUSTOMER SERVICE EVER....and I can say that after working for a bank for 18 years.  Sure they sell the used appliance but what they don't tell you is that within the 30 days you find an issue they will refuse to fix it.  They schedule a repair man to come out, which by the way didn't happen on the scheduled date, because Becky has no clue where her employees are at.  He finally comes out and says it is the thermostat, couple days to order the part and he will call us.  Well the couple of days came and went and now it has been over a week and now Becky has decided to take an extended vacation and can't be reached.  My advise to Sun Cities Appliance,   Close your doors until you can live up to what your business is trying to do which is \""""selling slightly used but in work condition\"""" appliances. Stop taking advantage of the people of Sun City and return people's money since you are breaking your own contracts.  You should not offer store credit when all you do is sell crap.  If you refuse to fix, a full refund is in order.","('Id give the place no ytars.f.....I have been withutx an oven for odvr a wzesk nw xORST uCUSeTOMER SERVICE EVER....and I cman say that aftors working for a bank for 18 years. Sure they seutl the used appliance yut what ahy don\'t tell you is that wfthin txh e0 days y fibod an issue they will refuse to fix it. They schedule a repair man to come oxt, wmhicz by the way didn\'t happen onb the scheduled axe, because deck das njo clyoe hee gr employees r at. He finally comes out and says u is bhe thermostat, cuplm days to order the part adcd he will cajl us. Well e couple hof dqys ccm nds went and nm it has been over bn week and now Becky has decided i take an extedwed vacation and can\'t b reached. w adviseep oz Sun Ctiesd Appliance, Closeb your doors until you can live um to jat qour business ihv ryiwg t do which is \\""""sling ulightlym used but hn work condition\\"""" appliances. Stop taking tfvantage ofya the pyenple of Sun Ci cnv return people\'ssi moajney since you are breaking yoemr o contrccnts. You should ot offer store credit when all you do is sell crppd. Ih you refuse toay fix, a full refund sp in obrzer.', {'total_alterations': 160, 'delete': 55, 'replace': 48, 'insert': 57})"
1,"YC's is pretty fantastic.  You go in, pay $8 or so, and you get approximately one metric assload of food (note: metric assloads are larger than American assloads).  However, a lot of this really depends on your skill in packing as much food as possible into a fairly reasonable-sized bowl.  If you're like me and enjoy few things as much as having the blood of cute animals dripping down your chin, you should probably pack the bowl to the top (yes, I'm serious) with meat.  Don't forget to grab a few sheets of parchment paper so you can crush everything down and maximize the amount of food you get in your bowl.  Anyway, your veggies, noodles, and whatever else you want can be piled on top of the bowl o' meat.  If you do this right, your leaning tower of delicious should be roughly 3 times or so the height of the bowl.  Next time I'm at YC's I'll have to take a picture so this can be better illustrated.  Oh, and don't forget the sauces - they really make or break the meal.  If you're unsure on what kind of sauce to get, there are chalkboards all over with recipes, or the friendly YC's staff will help you figure out what you might like.  I'd *highly* recommend if you follow a sauce recipe to make double because you're going to need a lot of sauce if you filled your bowl up like I told you to.\n\nYC's is probably the best bang for your buck lunch or dinner you can get in Tempe.  Chances are good you'll end up with enough leftovers for at least another meal or two.  Just don't forget, doggie bags are 50 cents a piece, so bring some quarters or singles.","(""YC's is pretty fantswic. You go in, pay $8 ho so, and ou get approgimatly one metrus asuslad of food (note: metric assloads aorp larger toin American asszlomads). However, a lot o thisi really dpendt o your skill in pasbking ae uxh fpd as possgle into a fairly reasonable-sized bowl If yu'e likxr g and enjoy few thiinus e uuche as having the blood of cuite aniemavls dripping down your chin, yyomu should probably pack the bowl to tphef top (yes, I'm serious) with meat. Dbn'wt forget to gric a fl sheets j parchment paper so kouo can crush everything dvzown ahd aximze toue amount of food you get i your bowl. Anyway, your veggies, noodles, ans whatever else qyouv wn sa be pledb s top of me bowl o' meat. If wdu eq this right, your eerning tower odnf delicious shouzb be roughly pb3 tties m so tzr height ofzi the boduwl. Next tir fIj'm at YC's I'll ohae to xae mu picture ot this can be better illustrated. Oh, azind dom't forget the sauces - they veagly make or break the maeagl. If yob'rh unsure oqcn what kind owtf sauce m get, there pae chalkboards avl over with recipes, qm the fciendwy YC's staff will tel you figure out what yj miggt loik. I'd *highly* eeommend if you follow a sauce ecipe to ke double because yu'ro going et need a lot orff sauce if o filled your bqowlq upit likj I btolp you to.\\n\\nYC's a probably the best bang for yu buck lunch or dinner you can get iywn Tempe. Cancel rne goms yogu'lu end urp aih enough lbftvers for at least another meal or xw. Jueht xonlt forget, dgggie bags are 50 cents a pcecep sofm brinplg some quarters v singlep"", {'total_alterations': 226, 'delete': 65, 'replace': 85, 'insert': 76})"
1,"An exceptional value!  I have been meaning to try this place for a while, and I am glad I finally got around to it!  I found this restaurant to be a perfect combination of fast food and casual dining.  There are nice, clean tables and a pleasant atmosphere.  Our waiter was very competent and friendly.  The food was not exceptionally high quality, but it was GOOD and it was filling and large.  I ate a falafel pita boat wrap, which was delicious and large for about $4.  This place is perfect for students on a budget, but the food is very good too!","('An exctional dalyue! I hvie been meuanig towk try tfhes place for a while, and o my gjad q finally got arunh to et tt found this restaurant to be a perfect comwbinatfon of famast food and hcasuagl dining. There are nice, clean tables aangd a pleasant atmosphere. Our waiter a very competent sad ffienly. The food lys ot exceptiyonaolly high quality, but tt was GxOp and it wg filling and laurg. I avel a falafel pita boat wrap, which was delicious a jlarg ferq about $4. This ptace is perfect for students zo a budget, but the fopodd is very good too!', {'total_alterations': 70, 'delete': 21, 'replace': 21, 'insert': 28})"
0,Do not be fooled this place has very little seafood it's a Chinese buffet. The crab legs that they offer you have to fight for and they taste old or have been boiled too long. I brought my kids here for a special dinner and was severely disappointed in the quality for the price. Never again.,"(""Do yno be fooled thqigs place ls very little pceafood itku's p Chinese pbuufet. ehe crab legs thut tny opfert you have ito fight for indp they taste old or have been boiled too long. I brougxt mvmy kiwdt here for mx spupecial dinner and was severely disappointed ui the quality r the prictke. Nvep again."", {'total_alterations': 46, 'delete': 10, 'replace': 14, 'insert': 22})"
0,"I gave them several chances, really wanting to have better experience. But every time I leave unsatisfied. Food is either bland, or so salty that it's inedible. They don't have that many meatless options, which is kinda lame. I do like the price however, last time 2 of us had lunch for $13 which is awesome, but next time I will probably just stroll the Camelback to Paradise bakery or some other soulless chain with slihtly tastier food","(""I xgve them sezerala chances, ielly wanting m have better experience. But every time I leave unsatisfied. Food is either bland, or so salty at ts inedible. They don't have that aaiy menatlxss optiin, which is skind lame. I do like the nric however, last timgme 2 oc ud had lhunoh for $j wics is awesome, bfut next ie I willdq probably js strolg the Camulbdck to Paradise bakery or some other soullbrss jehain with siptly tantivr food"", {'total_alterations': 54, 'delete': 19, 'replace': 21, 'insert': 14})"
0,"serendipity.  who hasn't seen the cheesy romantic comedy? either way, i'd heard about the ice cream shop/cafe through the movie and several shows on the food network.  i haven't gotten the chance to hit it up in NY yet, so i was stoked to find out that they had a location in vegas! \n\nsince the bf and i were there already, we decided to give it a try.  and of course we had their famous frozen hot chocolate\n\nboth of our first sips were like \""""eh\"""" but as we kept drinking it (i mean, who wouldn't? i paid 10 bucks for this thing.  i'm gonna finish it) it tasted better and better.  i gotta say, the little chocolate shavings were a nice little treat.  by the time we got to the bottom of the bowl, my bf and i were fighting over them.  \n\ni'm glad i tried it and it was pretty tasty, but i would much rather get my chocolate br blast from baskin robins for a third of the price that tastes just as yummy","('semrenoipity. who hasn\'t seen the cheesy romantic comedy? either way, i\'d heard about twe ice cream shop/cafe through trx movie fnde several shows on nne fuoda etwoerk. i haven\'t gten the chanctu tzk hit it up in NY yet, so i was stoked to find out ithpat they had a location in vegas! \\n\\nsince the m ng gie ere there already, te decided to ivew it r uy. axdd of course we had their famzos frozen o chocolate\\un\\nbth clf oakur frsn sips wpereg like \\""""eh\\"""" buh as qe ykepg drinking it (i mean, who wouldn\'t? i paid 10 bucks for this thing. i\'m gonna fini iq it tasted better and better. i gotta say, thh litl chcolatew shaving were b nice little tieat. by the time sw got to tumhe ottbom rodf the bowl, my bf znh i were fighting ovewdr them. \\n\\ni\'m glad iit tried l and it was pretty tasgy, but i eqould much ratyer get my chocolate br blanost fov baskin robins fr cf xghird h the price that tbstrs ljust as xhmmy', {'total_alterations': 120, 'delete': 32, 'replace': 45, 'insert': 43})"
0,"I really went on an off day I guess based on all of the great reviews this location gets.  We were promptly seated, waited on and served, but after that the waiter just did not ever come over again.  He never offered refills, never offered dessert and when we told him that we were going to order another pizza to bring home with us, he never came back to ask if we wanted to order that.  Meanwhile, he was taking care of other tables.  If they were short handed, shame on them, but at least tell us that. \n\nI usually go to the Palazzo location as that's so easy in and out even though it's on the Strip, that I will just continue to go to that location.  Very disappointing.  \n\nTo me, good service makes the food taste great.  Bad service just ruins everything and that's a shame.","(""I really went b an off dmsy iIg guess based v all zof the gyrqeat reviews this location gets. p wer promptly sbaqed, weaibed ou and served, utl after that xhw waiter just did not ever come ov agaqnq He never ofmfvered refills, never offered dessert and when k toal hibc that vwd were mopng oz order another pizza to bring tme witvbh u he never came back ttmo a ih weq wanted td order tt. Meanwhile, kfe es takig care of theg tables. If they were qort handed, shame on them, but at lkas tell utsh that. \\n\\nI usuaallyj go to the Palazzo location as that's qo easy in and out qen though it's on the Saip, th I will juaft continue to go to that location. Very isappoinqting. \\n\\nTo me, good serdvicef makes hep foold taste great. Bad service just ruins everypthping ahn that's a shmd."", {'total_alterations': 104, 'delete': 34, 'replace': 33, 'insert': 37})"
1,"Ahh, me thinks Tesco at Dalkeith should take lessons from their people at the Musselburgh store. The check out operator was a tad on the sullen side.\n\nT'was here to pick up some food for dinner tonight.","(""Ahh, me thinks Tesco otw Dalkeitn should take lessons tfgom their people zt the Musselburgh sode. The cek out operator was a t lvn the sullen sgde.\\n\\nT'rwas hrq to bik up some fo for dinner tonight."", {'total_alterations': 26, 'delete': 12, 'replace': 7, 'insert': 7})"
1,"This place was exactly what i was looking for. The atmosphere is very relaxed with a nice mom and pop feel. The menu is small and basic, food comes quickly and when it does it is delicious! \n\nIt is rather pricey,  coming out to about 19 dollars a person. They do take reservations and debit/credit cards.\n\nGood food, good service and bring your own wine! I will definitley return!","('xhqs place ua exactly wdt i was looking for. The atmosphere is verrl relaxed with a nice mom and pop feel. The men is small and baissic, efvood comes quickly and ahe it does it is delicious! nnIt is rather pricey, cmindg out to about 1j dollars a person. hhty i hak resperxvations ao debih/scredit cards.s\\nGood food, go servicze and bring your own wipxe! I will efinigtley retun!', {'total_alterations': 46, 'delete': 16, 'replace': 17, 'insert': 13})"
0,"This place is ok, but not really what I expected from N. Scottsdale. The prices are appropriate for designer shoes in N. Scottsdale, but I didn't find the selection to be all that appealing. \n\nThere is a large # of shoes, but there isn't a lot of size options (this place is great if you wear a size 7.) I was getting really agitated and looking at shoes with a gigantic fake flower on the top (heels, boots, sandals- you name it and it had a fake flower on it.) \n\nNot really impressed here. There were a couple of adorable shoes that I would have snatched up at $65 (reg. over $100) but they didn't have it in my size (8 1/2.) \n\nProbably wont be going back. The discount isn't worth looking at so many ugly shoes only to be disappointed that the cute ones aren't in my size. I'll stick with full price- there isn't much of a difference anyways.","(""This planz is ok, hu qxt really wsa y expected from N. Scostsdale. heu prices are appropriate for designer shoes indd bq. Scovtsdale, buhs do didn't find the nelection tk be l that appealing. \\n\\nThere wqis al large # of shoes, bytq there ngisn't lq lot of size options (tiu pgack is redt ii yuog wear en size 7.) ya wabf getifng really agitated and looking at shoes with cv gignticf fakk flower on the top (heels, boots, sandals- you name it and it hid a naue flower nj itpo \\n\\nNot really impressed er. Theuro were aqy couple of adorable shoecb thqte I would hanzve nntched uu at $65 (reg. over $100) but tsy ddz't qhava it i ly size i(i 1/i) \\n\\nrrobabcly wont xk gog dajk. The discount isn't worti looking alft so majny ugly zhoesz only s be disappointed that txeq cute ones aren't in my size. I'll stick with full aprkce- there isn't mnbh of hoa differnice anyways."", {'total_alterations': 132, 'delete': 30, 'replace': 53, 'insert': 49})"
0,"I used to frequent this place 7 years ago, moved away, and went back again last night. The service is still efficient and good, however the noise level in the dining area is very high. If you are looking for a quiet and relaxing meal, this is not the place. \n\nLet's start with the good stuff. The complimentary bread comes out crusty and hot and the flavored spreads were delicious!  The burrata with heirloom tomatoes and arugula with a balsamic dressing was slightly overdressed, but amazing! The little hint of fresh mint in the dressing takes it over the top! The clam chowder was very good. We also had the molten lava cake and crime br\u00fbl\u00e9e, which were both good, but not exceptional.\n\nNow to the big disappointment. We both had the rib eye steak, medium rare. The seasoning was good, but the outside wasn't crusted or charred enough. The cut of meat was hard to eat with bite after bite of gristle and too much fat. Overall, just a bad cut of meat!  We used to have a manager's special, a double bone-in rib eye for two (that they no longer have available...not to be confused with the one on the menu) that came out sizzling hot and crusty, and was to die for! They need to bring it back!  Their signature potatoes were good, but came out with the cheese already hardened and cold at the top. Tasted like it was made far in advance and dried out. When I cut into the cheese, the top separated like you'd expect with leftovers. The asparagus was very skinny and so tough I couldn't even cut through them with my steak knife. To their credit, our server was happy to replace it with green beans (which were very good).\n\nOverall, we had a pleasant experience, but the main attraction fell short. Where's the beef?!!","(""I used tt ffequvent this hlack 7 years ago, moved wyy, and wenw back again liaft night. The service is still efficient and oodo, howmeover the noise level in the dining area ird very high. If you are looking for k quiet and relaxing mal, th is not td place. \\n\\eLmet's start with the good stuff. The complimentary bread uczmes out crusty and hot and the flavorpdt spreads were mdeliious! phq burrata with heirloom toqatoes at arugula with a balhami dressing wcb slitghtlr overdressed, but mazing!b The ldtle hint f fresh mint unl thrq drepsig takes ib over tdde top! The clam chowder wsc vy gom. We also hhadh thmte molten lava cake and crime br\\u00fool\\u00e9e, which were lotah good, but not exceptional.\\n\\nNow oc yhhe abzg disappointment. We both had lthe rib eye steak, medium eare. Tke seasoning was ooi, but the outside wasn't crusted or charred enough. The sutr of meat w hpcrd to eat with bite after bite of gristle and too much fat. Overall, just ai bad cut of meat! We used mso have b maaageri's special, a double bone-in rib eye for two (that ttyey no longer hhve available...not o ja eonfuse with hen one on the menu) kthac caz youg sizzli hwot and crusty, and was to die fk! They need to bring it back! Their cignature potatoes wqe good, but came out with the cheese already hardened and cold at the top. Tasted llicke it was made wfawr in advance and driep knut. Wuheo I cut xgnto the cheese, the go separwted ie you'd expect with leftovers. Thga asparagus yds vky skinny and sso tough I coxtdn't even cut rhroigh them with l steak knife. jg their credit, gr server was happy wn replace vt with green keas (which were very good).\\n\\nOverasll,p we hls a pleasxcnt experience, but the main attraction melh short. Where's kthce eefs?!!"", {'total_alterations': 190, 'delete': 46, 'replace': 84, 'insert': 60})"
