label,original_text,attacked_text
1,"I have to preface this by saying I went here years and years ago, and want to go back to see if the quality has held.  A colleague and I were in Montreal for a conference, and I heard the concierge tell a hotel guest about it.  The lobster, mango and avocado salad was excellent, and we chose to go back for three consecutive nights until we had to leave town, and, sadly, Restaurant Julien.","('c hblave r przefuace this bop sayinng tm wev re years xsd years agos,x and wanxz to go mak to ve tfv tgh qwaliy hasb hnd. ty colxague zdand ss wre i Montreaolg bfr a conyerenct, and ye near jheu concierge terl ye bhoel gbestv abpwut id. The lobster, mbno and avocado salad abs excelleunt, ndz wexm chose oc gtf back qor thren conecutivme nights until we ht to leavcw iokwn, nd,n sadly, Restaurant Juligen.x', {'total_alterations': 104, 'delete': 24, 'replace': 39, 'insert': 41})"
0,"It should never ever  - ever EVER take 30 minutes to get a burrito bowl, no matter how long the line is.  Yes, it was lunch time but management should have this under control.  2 stars only because I heart chipotle.","('Ids hbould nefeqr eey ce- ewr EVER take 3bn mlnues l gmtd g burrito zol, e mates hosz coqg the line qs Yeosh, ittr was lsunchw btimye btq managmenta shmouldy shaoe pis unnjr control. q2q stxs owny becusw I hemri chipiotlfe.', {'total_alterations': 66, 'delete': 14, 'replace': 27, 'insert': 25})"
0,"I give this place no stars......I have been without an oven for over a week now.  WORST CUSTOMER SERVICE EVER....and I can say that after working for a bank for 18 years.  Sure they sell the used appliance but what they don't tell you is that within the 30 days you find an issue they will refuse to fix it.  They schedule a repair man to come out, which by the way didn't happen on the scheduled date, because Becky has no clue where her employees are at.  He finally comes out and says it is the thermostat, couple days to order the part and he will call us.  Well the couple of days came and went and now it has been over a week and now Becky has decided to take an extended vacation and can't be reached.  My advise to Sun Cities Appliance,   Close your doors until you can live up to what your business is trying to do which is \""""selling slightly used but in work condition\"""" appliances. Stop taking advantage of the people of Sun City and return people's money since you are breaking your own contracts.  You should not offer store credit when all you do is sell crap.  If you refuse to fix, a full refund is in order.","('vb iwve tlhs place ln svtare......I hnahve begenh witkkout an oven zfo omser fy wemhek ow. WvRT ySTOMER SRVICqE EVzR...vand I caa say tlt afutr working r b nk fotc o years. Sure teyn sev zjhe usckd appliance bsu haut they dpn\'t tell yonu g that witohfn vthd 30 aays yrcu fn bnl isbsue they wiyel jeyuse t fix t Tegy scedule uh repjr ewman oog romer nt, which ny the ya din\'tr aphen ojg twte scheduled zateu brcauae cycky hr m clue ere hoesr emplyes aucre ak a finaplyi tcokmes cu a vayjs f ifms ti txermostat czople ass tu order ze part aad ylhe wll call usz Wpwll loe coupix oui dgy came fnd wen kpnd znowj iku h men over sc weevq ad na Brzky he deidedz to ak ag extendgeed vacation id cwn\'tl rm remcched. vMyd divise tel un Cities Adpliance,n lClse ymopr ftoors undtisl ou an live du tpw what yourby busjess gi tryxig tgd do whidcfh nims \\""sellingk hslightvy usez bluts ki wpolk condition\\"""" apvpliancs. twop tacig advattagge f the people eo Sun City cd freturzn peoplje\'i money since luu lre breyaking yoaurd vswn contrass. Yon yhould snt off sto credit whrnn zl you i is sell rrp. Ifjw byo rrxefuse s ficox, ba fubl refund qib ie order.', {'total_alterations': 346, 'delete': 99, 'replace': 124, 'insert': 123})"
1,"YC's is pretty fantastic.  You go in, pay $8 or so, and you get approximately one metric assload of food (note: metric assloads are larger than American assloads).  However, a lot of this really depends on your skill in packing as much food as possible into a fairly reasonable-sized bowl.  If you're like me and enjoy few things as much as having the blood of cute animals dripping down your chin, you should probably pack the bowl to the top (yes, I'm serious) with meat.  Don't forget to grab a few sheets of parchment paper so you can crush everything down and maximize the amount of food you get in your bowl.  Anyway, your veggies, noodles, and whatever else you want can be piled on top of the bowl o' meat.  If you do this right, your leaning tower of delicious should be roughly 3 times or so the height of the bowl.  Next time I'm at YC's I'll have to take a picture so this can be better illustrated.  Oh, and don't forget the sauces - they really make or break the meal.  If you're unsure on what kind of sauce to get, there are chalkboards all over with recipes, or the friendly YC's staff will help you figure out what you might like.  I'd *highly* recommend if you follow a sauce recipe to make double because you're going to need a lot of sauce if you filled your bowl up like I told you to.\n\nYC's is probably the best bang for your buck lunch or dinner you can get in Tempe.  Chances are good you'll end up with enough leftovers for at least another meal or two.  Just don't forget, doggie bags are 50 cents a piece, so bring some quarters or singles.","(""YC's jq pretty fantazotic. Yto x in, pay 8e ori seoe and you t aypproximawely one metric assltaad ahf food (notcce: mytic fssloas bar larhgekr mhaw Aercan gasloads). However, a loc j txisv regllyx depbdds n ou srkilgl kn paczkinm arjs mu food a possible iat ua fairly reawonable-kized wl. tIh dou're like mo und kenjgoy fy jthvings jws ucqh sa vhavng tbihe bdaod c cute jimals drippilng down your whrin, yopb houlp probably pawtk jhce bowl to bjhe top (yus,m I'm tserious with muat Dl't fnorge t rgab ma zfww sheets ofh pachmenft paek e you cwnt gush overythng dywcn d maxifize the amhunt o foodne yol get imnq wyur bowl. Anybay byor veggiksj noodlesc anjd wgatevtr se yojw wadt caqr cbbe piwd on toe oy thjs ogl o' keat xoIf you do wpthis right, youq laeoaning tzer of delicious shtud bwy rougli 3 times ov sp tew height g tc bowl. Next timnl 'm ct C'as g'nll hade t tale a ictue kse this xn e nvetter illustrated. h,o and on' iooget the sauces - they really make or bzreaok tnhje ml. mIwf yoq're unsure tcn whyt windc baf sauce g get, there arhwe rhalkoards alf over oith rewipev, sr twe friendly YC's stf will flp hgu figure not whamw uwou might lke I'd *hichl* recmmen rhf ykku folgow f sauce recipe po akv dodble bewcausu yfu'rz gonndg td nnead ri lnvt jtf sauce if yau filled youut bowl zjup blikej l tld you t.\\nnYC's f probbbvy tihb tet tan for yur uk luncr oci nner yy c rgdet in Tempe. Chances are gso you'll end uf mqith enough leftoezs qfors wst least another meal rd tywj. us don't forgt,z zdoggoie oaags are xp0 ceutws ra tpiecce, so bring some quglters opj sjingloes."", {'total_alterations': 436, 'delete': 127, 'replace': 158, 'insert': 151})"
1,"An exceptional value!  I have been meaning to try this place for a while, and I am glad I finally got around to it!  I found this restaurant to be a perfect combination of fast food and casual dining.  There are nice, clean tables and a pleasant atmosphere.  Our waiter was very competent and friendly.  The food was not exceptionally high quality, but it was GOOD and it was filling and large.  I ate a falafel pita boat wrap, which was delicious and large for about $4.  This place is perfect for students on a budget, but the food is very good too!","('nc exceptona valf! nx hpye teer mpaing tw rpry tig place frr ct wle, and I ad xqad jdI flnalily goki prond iko uilt! I fdund thki restaurant to btez df prxect combinatinne of fast fofdn aif caiul idining. There kae tnice,j ilea tables ard a pleasant atmosphere. pufr waiter ao lverv kcoapetent iad friendly. Thrb roodf avs not eeptionally high quality, xbuu fij a dGOD and li vwdas filling aned asrge. em xtqe a faanel igta boat wrabp,w whichuv wa delicou and large frn qabopt k. Tciz place rd prfec fwr estudentz oe h mbudgt, but mthy gfood u very ogoo too!', {'total_alterations': 156, 'delete': 43, 'replace': 56, 'insert': 57})"
0,Do not be fooled this place has very little seafood it's a Chinese buffet. The crab legs that they offer you have to fight for and they taste old or have been boiled too long. I brought my kids here for a special dinner and was severely disappointed in the quality for the price. Never again.,"('ow npr ev foolet thid place haswx svnery litlxe saood its lqa Cfhinede gffet. shef crab cegzs fthant thpcy ofaer y hayhe to fight for afdh pmthey taste llf or hvy ee boieq tofjo ongf Ioi brougzhtj me kids rer for z special dinnewf dabd was teperely ntsappointed mtn thv qualt bfaor tei price. Never gain', {'total_alterations': 88, 'delete': 25, 'replace': 27, 'insert': 36})"
0,"I gave them several chances, really wanting to have better experience. But every time I leave unsatisfied. Food is either bland, or so salty that it's inedible. They don't have that many meatless options, which is kinda lame. I do like the price however, last time 2 of us had lunch for $13 which is awesome, but next time I will probably just stroll the Camelback to Paradise bakery or some other soulless chain with slihtly tastier food","(""Il gan them sivenal chances, reallz wantingun obo havp ibettwr experencew But verm ie up cave unsatsfkied. Fow is eitgcher bulany, or sv saliy qht ifts xinedibyle. Thyye don't have ht manl mewtiess optionn whictx qise kndao lame. Iwp d lie tie ptie bhoweve, last im 2 ef m hahp juch frl b1 wxichc is awesomej but ywnext me sm wif probably us trozl tej Ctamelbck tsxo Parqadisge baklry br soj theu soullhas chaano kith slohtny tmstier xoodm"", {'total_alterations': 136, 'delete': 44, 'replace': 47, 'insert': 45})"
0,"serendipity.  who hasn't seen the cheesy romantic comedy? either way, i'd heard about the ice cream shop/cafe through the movie and several shows on the food network.  i haven't gotten the chance to hit it up in NY yet, so i was stoked to find out that they had a location in vegas! \n\nsince the bf and i were there already, we decided to give it a try.  and of course we had their famous frozen hot chocolate\n\nboth of our first sips were like \""""eh\"""" but as we kept drinking it (i mean, who wouldn't? i paid 10 bucks for this thing.  i'm gonna finish it) it tasted better and better.  i gotta say, the little chocolate shavings were a nice little treat.  by the time we got to the bottom of the bowl, my bf and i were fighting over them.  \n\ni'm glad i tried it and it was pretty tasty, but i would much rather get my chocolate br blast from baskin robins for a third of the price that tastes just as yummy","('serhendpity. wyhco hasn\'t supn bhek cxheesyy roqantick comed?c ithr fayq mid heard about tad c crebs shop/cafe tiriugh the mviv and several howz j tsu foovw network. pi hauenjt wgottoen tjnhe chance to hia y fps iu fe nt, s gil wi stoked to dinw noute that teyh sasd z lwoation in veras! \\n\\ncgnce gtge bh anfj d vele ithjre alreadh, n decigd u give xn ca try. and toft courvze e hqxd thsejr famous rozmn wwot chocolate\\n\\nbovt s oau frmt sips weoz like \\""""teh\\""""h btr xs we kt drinkping ii l cmean wg wouldj\'t? i pvix w byckb xr thz thang. imd gonna finiysh ktc it taed better annx beterr. xi gotta sdy, the ttle chycolazte slaings were a rice little treat. nfy the tmue kwl vgoct e the bottom cz xghe boql,l my bf n irb were fighting vep thmf \\n\\ni\'m glad vw trie it and bt was pretxy jtbsty, but wci would much uther e my chocovate b blaas ifnom baskin robinvc koi ya ihinrd iuof the price thht tastjs jwiust aw cmmy', {'total_alterations': 260, 'delete': 72, 'replace': 102, 'insert': 86})"
0,"I really went on an off day I guess based on all of the great reviews this location gets.  We were promptly seated, waited on and served, but after that the waiter just did not ever come over again.  He never offered refills, never offered dessert and when we told him that we were going to order another pizza to bring home with us, he never came back to ask if we wanted to order that.  Meanwhile, he was taking care of other tables.  If they were short handed, shame on them, but at least tell us that. \n\nI usually go to the Palazzo location as that's so easy in and out even though it's on the Strip, that I will just continue to go to that location.  Very disappointing.  \n\nTo me, good service makes the food taste great.  Bad service just ruins everything and that's a shame.","(""bj ealay went cn a bofzf qdasy I gus based oni all of tvje grit reviews zthfs ocatin hgetfs. We were proptlym sewed, wated on and svrved, bhu artter that the witewr usw d nmt ever joeme verg again. Heiz neveiru oferd refills, never soffefred dsjsert a wwhe wn holjd uis that er weeu gtoijng ic orodr another pixz to bind home wtv uksj he nehr amie baq io ask i wie wanted wt order ht. Meanwhile, htu xs taig cere j othh tables. r te were shorh gande, ham on them, bud i lztast tell ucb tthat n\\nfI usually wo to nhe Palzo locatiolnw asrx tnhats jbo feaiy in and out ievev though it's nna ke Sltrp, khat a cll usrt continue ptuo oa mtno that location. Vker disapoining. \\n\\nooy km, ord service makes be foubd tst wgeat. ud ervic just ruins bmeverything aqkd that's aei shame."", {'total_alterations': 212, 'delete': 78, 'replace': 60, 'insert': 74})"
1,"Ahh, me thinks Tesco at Dalkeith should take lessons from their people at the Musselburgh store. The check out operator was a tad on the sullen side.\n\nT'was here to pick up some food for dinner tonight.","(""Ahh, meg thinks Tesco akat Daleoth shoixld taikea lsons from eir vpeopl apte tpeo Musslburg stoe h yeck uyt oerfator pwaws ct sd on the sullqx side.\\n\\nT'was hejtre v hrick pg oe oo eobr dines tomigat."", {'total_alterations': 60, 'delete': 24, 'replace': 15, 'insert': 21})"
