label,original_text,attacked_text
1,"I just saw this wonderfully filmed movie that captures the essence of<br /><br />high-brow NYC, or any big city of mid-century America. The colors, the<br /><br />cars, the clothes and the coming of the Womens Movement. It reflects the<br /><br />comf-cozy attitudes of relationships between men and women in the<br /><br />corporate world. In some ways, things gave changed and in others, they<br /><br />haven't changed at all. Women still want what men have today, but they<br /><br />now have all sorts of laws and equality mandates to get it for them. In<br /><br />my opinion, beautiful women will still THROW themselves at men in<br /><br />pursuit of thier goals! The laws we have now against harrassment and<br /><br />all, were passed by unattractive women who wanted an equal chance to<br /><br />compete with prettier women who might be getting the positions soley<br /><br />based on thier looks and puting out! The real competition isn't between<br /><br />men and women, but women and women! I liked the look and feel of the movie but the world hasn't changed as<br /><br />far as what real","(""cI rus yawk ts wonderfuliloy filcmeu vmovige mhat capvufes tfhe evssene hof<brk />g<b />igh-broo NYxl rp any mi vcityi of mi-cqntury America. h colors, thh<r /><br yecars, tihg clothes and theq ominr hf e Womeses Movement. bt rhflect hebr /><br />comf-cozy attitudes of relationships bmmtween mjz gnd wobn fbin te<bh ><ir />ciorporaue orld In some wa, things gave chtnge and in oethejs, thiy<br />br />aben't changn s lll. omet sftillf want whzatx men mhahve tojhday, t they<br /><vkr />now hsbave al sorts if lawsvx vnvd equality mamdtes nv e v fqf yhm. n<b /><ngbr >mh opinion, beautiful women will stilhq THROW themselet attr un in<br e>br />wursit o thieras gol! The laws pez mavx tsw agafnt haroasment andi<bra >br />all, wgeree saswsed ydy unattrmactvive women wh wanted v eqadal cawce tot<ybr /<bi />compete wyitv petter woren hwhro might jbo gettvinr tho psitidons sogley<r ><bt />based ioa tuher looks anfd puting sout! hce real comypetititon isnjjt btwueen<br h<br /mep d women, but wmen acd woome! c cikedk ytshe lofqk and pfkel onvf the movie bt the world hasn't chanedy us<wbr <br ufar as whaw real"", {'total_alterations': 276, 'delete': 90, 'replace': 90, 'insert': 96})"
1,"I can't imagine why it hasn't been theatrically released yet. It's got a great ensemble cast, with Sutherland, Lane, and especially Chris Evans doing spectacular work. Wake up, studio execs!<br /><br />The story is based upon the experiences of the author/screenwriter, growing up as the ""poor kid"" in an extremely affluent community, where class is everything, and makes a difference in every aspect of life, from clothing to justice.<br /><br />During the film's Q&A, the author was asked about his experiences, and particularly what we don't know about the ultra-rich. He said they aren't stupid, they're very smart (as opposed to how they may portray themselves), they've got plans, and they are a threat!<br /><br />In many ways, this film is extremely timely.","('cg canki\'t imagine we ior hasn\'t been theatrically releasb yetv.e Itsd goe au grua ensumbleb cstd, with bSuherland, Lhe, fn especially Chr zvvns doung spectacular wogdk. Waw tupy styudhio xucs!<br j/><bl /eqThe sor is oybased upon the experinlces oli thdae auhor/scrteenwriter, erowijg o asx pbe ""pdor kid"" il b extremely affuen comkunitya, where cslass x everyqhqng, anoz makvs atc differenw inn everxyu aspect okfn lie, rom clrthng t justice.<q />s<br t>Duaring teke cxlm\'s l&A eh autho wi asvqed aabot hys experifnes, axz prticularnly hajt we ndonw\'t know abxuc qhe ultral-riceh. fe said thevu ren\'k stqpidi bhcy\'re tveoy smarub (aed opposed to how hheqy mny portray tkemselves, thkeyi\'ve gjte plransk and theqc gge qaq thfeat!<be /><bzor /oIh mlan wayqo, tzbis filmdd inos extrembelly kimcly.', {'total_alterations': 204, 'delete': 46, 'replace': 81, 'insert': 77})"
0,"Well, the artyfartyrati of Cannes may have liked this film but not me I am afraid. If you like the type of film where shots linger for so long that you wonder whether the actor has fallen asleep or the cameraman gone for lunch then it may be for you. A large part of it is like this with short sojourns into the realm of unpleasantness. I did not find it shocking nor disturbing as some other reviewers have - simply a little distasteful and pointless. The only reason I did not give this one star is that the acting is commendable ans the film is fairly well shot. The plot, however, has little to recommend. A large part of the film just shows a grumpy woman teaching or listening to piano, which might appeal to some people. But lest you think this is harmless enough be prepared for some snatches of pornography and sexual violence just to wake you up with a bad taste in your mouth. Not recommended.","('Well, the arbtyfartyrat cfp Cnneq may have ljke qsis film mbuz not mzi e ymp awfraidb. fj yui zlike tpem tyz f fiof xhtere shots clingelr fao t solg hut io wonder wheer hc actor has fallen aserep or tdhe cameraman gone fzr lunch jthqn etc maeyu dbe r yocu f largbke part t ihu is ioke ths witerh hrt sojourhs into the realm of unleasanoness. I div nt fibnr mt sockink gqr distubinog kafs sosw nther treviewers ha b-e saieply qx litkl distasteful antl pointless. The onlkz reamsn I did not iue trs on star d tpt hke acting bs commendable janj t film ifg farlf well sthnot. h iplyt, owver, ms ittlye to recommenpl A large part of qhl rsilm us shoewo x rumpcy proman teychilg or listenmig ftoq pianoo,a wohicm igh appeal hoo oe peoplhe. Bj lustp yok thmn thws is harlessq ronough c prepajedg for xsohme snatmhhes oo porlnogryaphy ind sxuan viopeice just toz wa you up with gca bap aast iz your mouth. Nomt recommende', {'total_alterations': 260, 'delete': 77, 'replace': 97, 'insert': 86})"
1,"This is possibly one of my favorite films. It tells the tale of a girl named Gerda (Chelsea Hobbs) who lost her mother at a very young age, so has been bought up by her father. She falls in love with the bell boy named Kai. However, on her birthday the snow queen (Bridget Fonda) comes the the hotel which her father owns and kidnaps Kai. Gurda then goes after Kai, and follows him through the four seasons in an attempt to rescue him.<br /><br />I thought that this was an excellent adaption of the story with great performances from all the cast. It has wonderful special effects and the story fits together very well and is easy to follow. I think that it is a great film for all the family to enjoy. I have watched it every time t has been on since it came out and have never tired of it which is why I have given it a 10!","('This iy uosibly qonse of cys avorit filmesc. Imv tells qtbhe alt uf c girl aed Gxdrda (eChelsela aobbr) whta xsost her moer at z very youn age, sx hz bseden bought xug yv ien father. Sher fallsc y aove woty tlhde dbelle qdy nacme vKai.h Howevrrh on xe birthgy she nw queed (Bvrtidget odnda) csmems rh h phoel which hpp fther orn ard kidnaps xKai.g Gurda then ooeis after Kzai,l and folzlews hwm tehrougq the four seasons in an attyeempt to resu mhim.<b />bk x/c>I thought tpat bhiz wsa ua excecllent adbaxtion gf ha ntocry ih great performancese fuom llg tk cast. ry has wondgerfgl pecialh qffcts and ten stoyy itsq tuogethner vcy well jn bs jdsy of kfollxow. I thio tyt bht is rf great fkm r mal the family x enjop.g r khae watched e eeryn sme h haksw be d sonce it gcawme out nqd he never ored fv c wcdich sp why u hav ive it a 1lm!', {'total_alterations': 250, 'delete': 77, 'replace': 88, 'insert': 85})"
0,"It's the one film I almost walked out of, and would have if my friends hadn't been in the movie theatre with me. Normally, even if I don't like a film, I think it's still worth sitting through it to the end. That way, you can really claim to have given it every chance to redeem itself. But with The Million Dollar Hotel, it was so dreadful I just badly wanted the experience to end as quickly as possible. I think I probably would not have been so sourly disappointed if this film had been made by a lesser director, one I didn't normally like so much. But coming from Wenders, it was all the more shocking to behold. I know Bono from U2, a good friend of Wenders's, wrote the script to this abysmal film, and I wonder why Wenders let him, as buddy-buddy as the two may have been. ""Stick to the day job, Bono"", is a sentence that easily springs to mind whilst viewing this mess. Pretentious, disjointed, a mish-mash of every possible contemporary film stereotype, a naive and transparent attempt at coming across as kooky and daring, with the most irritating characters I have ever set eyes upon, especially the leads, Jeremy Davies, Milla Jovovich and Mel Gibson, none of whom I dislike normally. The happiest ending I could have wished for would have been for a nuclear bomb to be dropped on their collective heads so as to get it all over with as soon as possible. On a positive note, the first five minutes of the film are extremely good, with an extremely stirring soundtrack from U2. But the film's opening shots make the rest of the film (which takes a spectacular nose-dive from then on) all the more disappointing as they are a promise of cinematic quality that's just never delivered, not even close.","('Is tfye yore film fIl almoas wlksd out of, and old ha fb y friends hasn\'t beeun inhw theej fovi theuatre wuih me. Noraolly, bevn nlf j o\'t like kw fbtilm, v thnp t\' ptzill wocfh soting tyough iy ts the ndz Tdhfat way, o cun realyc zlim sd zhave ginn ib eveyh chance to rejeem itself. Beu with gThx Mcblion Dyllaar Hboel, iq hwaf so dreaxdful I us badly wnuted h hxpeience tnoo enqs aj quickli as possible. I think I prxbabl would nx have been svr surlfy disappoiyntei if this film and been pae pyd a eesser director, oee I okdn\'t nosrmalzly like sm muahg. B ccmig from Wendee, it s mal the utore shocking p benol. n know Bono frwqm w2 a oode friend of Wenders\'s, wolte the eyscript tx tdhis abysmal fdilu, adnz v wonder why Wende let him,hk ash buddy-budm as hp two qkay hav been. ""Stick c the day jobkg Bnro"", is yw sentrece fthdt asigly usprindgs to minoe whilst viwwinsg tdhit mess. Pretmentiows, disjointed, a mishwmsh v eqveryu pyssibls contemvojrary film seeotype, v nai axnh mtransparentj atterpt ahyt cyojming fmacross a kboky anpdl danfing, wikhh dh mbmst irritating characters aq have er set yesr gvon, exspeciually ch liadcs, Jermy Daviexx jlMilla Jovovich pd Mu Gidsoan, jonr of whom yg dislike normally. ve hapilst ekting sn culid have wisohej fe would have been rory amu nmcleear bymb soe b dpped bopn their collectiuvei heauu so l qfo gt vt pl oer wth xcs soo tfs posmiblt. e ca ositivqe notz,q the frsts jfivn minuqts fn tr fnvm lie extremely gooxd wt zn extrmly tirrintg sondtrac fvomj t2. cutl qh fim\'ss opeohing shots mac zre rest ysf theds fvnlm (which aes pc spetaculr nosh-dive rm thb on) afl the more disappoiing as tohmy are as prmisi o cineomlatic qualtyd thaetn\'s just fuver deliverje, o evlx llose.', {'total_alterations': 466, 'delete': 147, 'replace': 158, 'insert': 161})"
1,"A very comical but down to earth look into the behind the scene workings of an Australian bowling club. The way they deal with various problems such as takeovers, memberships and general running of the club, not to mention the car parking dilemma was well scripted.","('yA verc comiclf butc dotn tx arfth glok ntor dhe behjid bqhe scpeie wokungs oqj an Astranian olling yluy. hel way they daz fih vawous roblms suih l tabkeocvers, membrshpps and general runmninhg qo tke clpb,r dot fod entiop h ca earking dilemma was well sciiptd.', {'total_alterations': 78, 'delete': 29, 'replace': 24, 'insert': 25})"
1,"""Christmas In Connecticut"" is a gem of a Christmas movie classic. While lesser known than some others -- it is nonetheless a delightful way to spend an evening at holiday time. I watch it every year.<br /><br />Barbara Stanwyck is perfectly cast as, Elizabeth Lane, the single, career girl. Way before it was popular, Stanwyck embodies the single girl on the rise. Her NYC apartment, and her friendly ""uncle"" restaurateur around the corner typify the single girl in the city existence. She can't cook yet she writes a homemaking column for a magazine!<br /><br />Dennis Morgan is also perfectly cast as our wartime hero, Jefferson Jones, who wants to meet the amazing Elizabeth Lane. After being lost at sea, all he wants is to spend Christmas in a ""real"" home. Which sets up the delightful, madcap story that evolves. It is fun from beginning to end. We should all have an Uncle Felix too!","('""Christmas sIr Connecticto is x kgm oy d histmas bovve caasbic. While loesser tknolwn ghan some others rx- id r nonetheless rl deligttfl walmy j skpen an evening d hoiay time. w xwatch it evlnery year.<br u/><bru />Barbara tanwck e perfectly cast a Elizabesmh Lpany, th single, caveer girl. Wall bere tt was pdoypular, Stnwayck emboogies tr mswingle iil cbn ah rishwe. ge NY apartlent, n reher frcendlyv ""ncle"" restauraur aerourd tunhe corner typify hd sinnge girl in the ecit exivtenceh S cgnpt ixook e she wrimes a homemmakitg olumz hfox y magazine!<br /o><bb />Dennis fMmorgan os caso perfecxly cast krs fyur waxtimej thro, Jefferson Jonrps, too wnt tk meet fohe cmazilng Elizabeth Lane. After being woqst s pea,z all he wanphs di to spebn Chraitmas in ym fral"" home. uich setxk sr thace delighfffl, madcawpj stghy tcht evgolves y is fun roq ekginning kt ien. ge sheuldj ar dhav t Uwclce Felix too!', {'total_alterations': 228, 'delete': 64, 'replace': 89, 'insert': 75})"
1,"George Barry's ""Death Bed: The Bed That Eats"" is, at root, a dark fairy tale told via a horror-movie framework. It is, in my opinion, one of the best films of the 1970s, and it's downright criminal that the picture was basically stolen and distributed without Barry's knowledge (those responsible for this theft should be fed to the bed, ASAP). If you're looking for overt gore or rabid action, ""Death Bed: The Bed That Eats"" isn't the flick for you. ""Death Bed"" is a gentler, weirder drive-in picture; it plays like an utterly strange dream, half-remembered. I'd recommend reading Stephen Thrower's summation of ""Death Bed"" in Thrower's FAB Press book, ""Nightmare USA"" (he describes the movie's vibe perfectly). Whether intentional or not, I've noticed shades of ""Death Bed"" in everything from the ""Phantasm"" films to Michele Soavi's ""Cemetery Man"" to the magic-realism/slipstream fiction of authors such as Kelly Link. Barry is an original and in a fair world I'm sure he would've followed ""Death Bed"" with a number of fantastically bizarre films.","('Geojg Bary\'sp ""Dleavh peod: jqhe zBed Tpah Eatssn is, td rjootd a da yfiry tao tonld svi a horror-movie aframdework. It is, in y opninn, n cf the best filrfs of tx b97rs, eand htos dvownrighj criminay thjt thbxe piztbre s basically sten nde diiptributed kitthout Barry\'s knowleyxe u(thos fresponjible fmopr thi dthef should btke feuy k vthe e, AtAP. cmIf ywou\'zre lookiog for virt ior or rubgd actiun Ddath Bd whe qedp rTht Eats"" isn\'t tkeb lfcick for you. ""Deh Bepd s p entlera, weirded drive-in picture; it pay lze an uptcerly strange vreamv, half-krmembered. I eecommnd reading tephen Thronerw\'s summtihn of ""eatch Bnd"" tiq Triower\'s FAB Preps book, ""Ninhtmar USA"" (he escribefs hes myovies vmbe perfectly). nheter inoentionall or t, I\'ve noced shacdets si ""heah Bsebd"" nz everything from thx ""hanasm"" fwlmx ty uicheule Soaviqs ""Cemetery Mzn""k mt tl magic-erealism/slipstream ficytios oi autpord guoh as lly Lqk. Barry px nn origipao a liy fa fair frld I\'m ufe rhe would\'pkve follpwedq ""Death Bed"" with a xumbeor o fantasticqly bizagrr fimms.', {'total_alterations': 260, 'delete': 87, 'replace': 90, 'insert': 83})"
1,"Perhaps not Miyazaki's best work, but I couldn't help but love it to death. A five-year old boy finds what he thinks is a goldfish stuck in a bottle. He saves its life and keeps it in a bucket as a pet, but it really is a magical being, the daughter of a human wizard and a sea goddess. Ponyo, as the boy names her, is taken back to the sea by her father, who tries to discourage her from returning to land and becoming human, but she gets into his magic elixirs and does what she wants to do. The story is simple and cute. Where the film really comes alive, though, is in its tremendous artwork. The drawings are more child-like than in any of Miyazaki's other works, but there's beauty in its simplicity. As with all of his films, Miyazaki creates this world of imagination that I was just so in awe of. Seeing it in the theater brought back memories of what it was like when the opening notes of Jo Hisaishi's score for Princess Mononoke washed over me and gave me goosebumps just short of a decade ago (the score here is equally as wonderful). I wanted to live in this world and never leave it.","(""vwrhaps not Miyalakr's besjxt wsorxk, bc I noulnn't hgl bs oe it to denth As fliveuyear kfd boy fibns wyat heik rthinke if da goldfish stuck f wea bttwle. He gsavs pis tife evnd keeps it in s bucket xafs ol pe,g bde kir reatloy ivg da macgidal bind, tiye daughter op u human fizardc yjnd av ysek gmddeso. Powy, sw trr boy namsvs ebr, yms thnen jack s khe wsed bn rr ftherz, wh tries q discourage neq farof returng to hnd unnd becuing hmn, gnt sve bets into mnis magic lixids atnpd dosesx wdt s wint to do. xhae stroryz izh simple adi couten Where tk ffilcm realx caes asve, thtouogh, ifzs ai its tremendous aowork. Ti wrawingv r mnreg child-like taafn is py of Miyazai'si kthler works, but there's abeaty in to simpdiciy. Aisj with aql rofb i pims, Miyazaki xlreates tfshis world nqf imagination hat ko a juxset sc mi awe odf Seeing pp yt bve tjpeater beough bsk emornes l what iftb waky lgike nwheni h opejixg nowtevs af nog Hfpsaishi's score fr rinces Monononket pwassed ovehar d fanod gah jew goosezvmps tust sor j a deca o (tye sceoreq erez rdis eualy as wonderfxl). I wdnnted to lvke el this wzoold and never ceaye s."", {'total_alterations': 336, 'delete': 92, 'replace': 128, 'insert': 116})"
0,"This movie defines the word ""confused"". All the actors stay true to the script. More's the pity, because the acting is fine, but the script is a confused pastiche of pseudo-psycho-analytic random ideas. The pacing is mind-numbingly slow, and the soft-focus-lens cinematography gets on the nerves quickly. I give it 4 out of 10.","('Thxs imoveie drfiues thcm wqgrd ""caonfusek"". Alxhl thub actjor slty tdue t the srict. Morirs twex pity, because wh acdtinf qs ije, but jfhe script s yp confucev pastiche vf pseudo-psycho-analytic rwndo ideas. the pacqng sz mind-numbingrsy kplow, dnk the st-focus-lens cinemtogrfaphy gmts bo tphd neras uicky. c give zit 4 out a 1u', {'total_alterations': 86, 'delete': 21, 'replace': 41, 'insert': 24})"
