id,label,result_original,result_attacked,original_text,attacked_text
0,1,positive,positive,"I just saw this wonderfully filmed movie that captures the essence of<br /><br />high-brow NYC, or any big city of mid-century America. The colors, the<br /><br />cars, the clothes and the coming of the Womens Movement. It reflects the<br /><br />comf-cozy attitudes of relationships between men and women in the<br /><br />corporate world. In some ways, things gave changed and in others, they<br /><br />haven't changed at all. Women still want what men have today, but they<br /><br />now have all sorts of laws and equality mandates to get it for them. In<br /><br />my opinion, beautiful women will still THROW themselves at men in<br /><br />pursuit of thier goals! The laws we have now against harrassment and<br /><br />all, were passed by unattractive women who wanted an equal chance to<br /><br />compete with prettier women who might be getting the positions soley<br /><br />based on thier looks and puting out! The real competition isn't between<br /><br />men and women, but women and women! I liked the look and feel of the movie but the world hasn't changed as<br /><br />far as what real","('I st w hi wonefully fled moi th caturs e eence ofr >br />hgh-row C, o y i ty o mid-cnury Aerca. e colors, the< /<b />ar, t clths d e comi o h Womens Moement t flects h<br ><b />com-coy attitds o rlaionships etwee m a omn n he<b /<b >orporate wrd. n se wa, hing ga chngd d i other hey<r /br /havent chane t al Wmn sil wt wt e he toda b the<b /<r />o hv l sos o ls n quaity mandas o g i r he. I<r />r >y opnio, bautifu oen il til HRW temseles t n i<b ><r />psuit f hie goals! e la e he w gaint harrassment d<br <br />ll we pssd b unattative men w antd n qul hace t<r /<r />cmete wi prtter won w mih e getng t poition soley<br <br />bas on thier oos a utig u! T el competition isn beween<r />r /mn a ome, u wen d wme! I ked e lo d ee f h mov b e old hant chang abr ><r far a wa ra', {'total_alterations': 328, 'delete': 328, 'replace': 0, 'insert': 0})"
1,1,positive,positive,"I can't imagine why it hasn't been theatrically released yet. It's got a great ensemble cast, with Sutherland, Lane, and especially Chris Evans doing spectacular work. Wake up, studio execs!<br /><br />The story is based upon the experiences of the author/screenwriter, growing up as the ""poor kid"" in an extremely affluent community, where class is everything, and makes a difference in every aspect of life, from clothing to justice.<br /><br />During the film's Q&A, the author was asked about his experiences, and particularly what we don't know about the ultra-rich. He said they aren't stupid, they're very smart (as opposed to how they may portray themselves), they've got plans, and they are a threat!<br /><br />In many ways, this film is extremely timely.","('I can imagn h t ha\'t be thetrially rlesed t. \'s t a gre enseme ca, wh Stheland, ane a espcialy Chs Evans oin spectacular wo. ak u stdo execs<r ><b The sty i bsd un the exprience of t author/screenwriter, owing p a t ""oo k"" i n xtremly afflut commuit, her cas s verything a mks a diffeene n every aset f if, om lothng t ustice.<b ><b />uing t fils Q, t ator a akd abu s xperience, d partcuarly wt w dot ko abu h ultra-ric H sd te arn\' suid, thy\'r ve smr s oppsd o w hy a ortra themselves), thy\'e g pan, n hy r a treat<br /br /I ay as, th lm i etremel tmely', {'total_alterations': 210, 'delete': 210, 'replace': 0, 'insert': 0})"
2,0,negative,negative,"Well, the artyfartyrati of Cannes may have liked this film but not me I am afraid. If you like the type of film where shots linger for so long that you wonder whether the actor has fallen asleep or the cameraman gone for lunch then it may be for you. A large part of it is like this with short sojourns into the realm of unpleasantness. I did not find it shocking nor disturbing as some other reviewers have - simply a little distasteful and pointless. The only reason I did not give this one star is that the acting is commendable ans the film is fairly well shot. The plot, however, has little to recommend. A large part of the film just shows a grumpy woman teaching or listening to piano, which might appeal to some people. But lest you think this is harmless enough be prepared for some snatches of pornography and sexual violence just to wake you up with a bad taste in your mouth. Not recommended.","('el, e tyfartyrati o nnes may av ied is lm t o m I m arai. I y le t yp f il her sho line f o ng ht o wond wethe h act s alen slee or h cameran ne f unc tn i y b for ou A lge at o it s ke hi wi sho sjurns it h realm f unplesantess. I d o fi i hockin o disturbg s so oer reiewer ha - sily a ltle ditastefu d pintess. T ny easn I d n ie is one sr i at h aing s ommedable n e lm is fair ll hot T pot hwver, a ttle o recommed A lrg ar f t fi jt shw a gumy omn aching o liteing t pano hih mht appa o om peole u lt o hin this i harles eoug b pepaed o some sntchs f pornograp n seua violence us t ae y p ih a d ste i yu mouth. N recommendd', {'total_alterations': 274, 'delete': 274, 'replace': 0, 'insert': 0})"
3,1,positive,positive,"This is possibly one of my favorite films. It tells the tale of a girl named Gerda (Chelsea Hobbs) who lost her mother at a very young age, so has been bought up by her father. She falls in love with the bell boy named Kai. However, on her birthday the snow queen (Bridget Fonda) comes the the hotel which her father owns and kidnaps Kai. Gurda then goes after Kai, and follows him through the four seasons in an attempt to rescue him.<br /><br />I thought that this was an excellent adaption of the story with great performances from all the cast. It has wonderful special effects and the story fits together very well and is easy to follow. I think that it is a great film for all the family to enjoy. I have watched it every time t has been on since it came out and have never tired of it which is why I have given it a 10!","('Ts s pssiby e o y avorit ils. I tll h al o a gi nae Gea Chelea Hobb w lt e mohe a a ve yng ge o a be bought u y r fthr. e all n lv wh t bl o nmd K. oweve, n h birthday h so uen Bridge Foda oes t e hol wic e ther ws a kidns i. Gua tn goes afr Ka a fllos h throu t ur seson n an tempt t rcue him.b />r > tougt tt th s an ecelent adapon f h sry wt eat perfomance fm l h cast. I h wndrful spcia efets n e sor fs tgethe ey ll n i ey t folow I thk at i i a ret il r l h faml t noy. I hv wathd t ery tm t h be n ine i ce u d ae ner trd f i whh i why I ha ivn t a 1', {'total_alterations': 269, 'delete': 269, 'replace': 0, 'insert': 0})"
4,0,negative,negative,"It's the one film I almost walked out of, and would have if my friends hadn't been in the movie theatre with me. Normally, even if I don't like a film, I think it's still worth sitting through it to the end. That way, you can really claim to have given it every chance to redeem itself. But with The Million Dollar Hotel, it was so dreadful I just badly wanted the experience to end as quickly as possible. I think I probably would not have been so sourly disappointed if this film had been made by a lesser director, one I didn't normally like so much. But coming from Wenders, it was all the more shocking to behold. I know Bono from U2, a good friend of Wenders's, wrote the script to this abysmal film, and I wonder why Wenders let him, as buddy-buddy as the two may have been. ""Stick to the day job, Bono"", is a sentence that easily springs to mind whilst viewing this mess. Pretentious, disjointed, a mish-mash of every possible contemporary film stereotype, a naive and transparent attempt at coming across as kooky and daring, with the most irritating characters I have ever set eyes upon, especially the leads, Jeremy Davies, Milla Jovovich and Mel Gibson, none of whom I dislike normally. The happiest ending I could have wished for would have been for a nuclear bomb to be dropped on their collective heads so as to get it all over with as soon as possible. On a positive note, the first five minutes of the film are extremely good, with an extremely stirring soundtrack from U2. But the film's opening shots make the rest of the film (which takes a spectacular nose-dive from then on) all the more disappointing as they are a promise of cinematic quality that's just never delivered, not even close.","('I\' t n fm I alos walked t f n oud ae i m frids hdnt en i e mov hatre th . Normally, ve f I n\'t ke a im, I hnk is sil wor sitng hroug i o t n. ht way, o c reay lim o ha ien i vey hace t rdem tslf. t wt h Milin Dlar oel, it w o dradfl I st bad waed t experenc t n a quicl s posibe. I thn I rbably wld o ae be o sury diappoined i hs lm h en md b a lser directo n I id\'t norlly ik so muh B comg om Wders, i s a t or sockng t behd. I kn on ro , a gd find f Wners\'s, wre h script o hi bysal lm, d I wner w Wende l hm a buddybudd a e o y ha ben ""Sik o h a ob Bo"", i a sntenc th asil sprgs t mi whit viing th mes Pretetious dsjoited, a ishmash f vry ossibe cotempoary film streotype a aie a ransparen attmt a cing acrs a kok d darig th h st irritain chacters I hv ve t ye uo, esecialy e leds Jere Davs, ila Jvovic n l Gibsn nn o om I diike nomlly. e hapest eing I cou have wish f oul ae be r a nulea om t e droed n tir colleive hea s a t t t l vr wi a on s ossibl. n a psitve te, e fis fe mnute f h fm r xtrmely good, th a extrmel tirrig soundrak rm . B t fil\' opening shots mk e et o h fi (whi tks a spectular se-dive ro tn n l t me disapinting s they r a prmis o inemaic quliy hats js ner delived, t vn lose', {'total_alterations': 510, 'delete': 510, 'replace': 0, 'insert': 0})"
5,1,positive,negative,"A very comical but down to earth look into the behind the scene workings of an Australian bowling club. The way they deal with various problems such as takeovers, memberships and general running of the club, not to mention the car parking dilemma was well scripted.","('A vy omica u on t eah oo io e behd e see wokins o a ustralia owlig club. h y te dl th vious prlems sc a takevrs, embeships d enral ruing o t club, t t entio t a parkg diemm w wl scipte.', {'total_alterations': 80, 'delete': 80, 'replace': 0, 'insert': 0})"
6,1,positive,positive,"""Christmas In Connecticut"" is a gem of a Christmas movie classic. While lesser known than some others -- it is nonetheless a delightful way to spend an evening at holiday time. I watch it every year.<br /><br />Barbara Stanwyck is perfectly cast as, Elizabeth Lane, the single, career girl. Way before it was popular, Stanwyck embodies the single girl on the rise. Her NYC apartment, and her friendly ""uncle"" restaurateur around the corner typify the single girl in the city existence. She can't cook yet she writes a homemaking column for a magazine!<br /><br />Dennis Morgan is also perfectly cast as our wartime hero, Jefferson Jones, who wants to meet the amazing Elizabeth Lane. After being lost at sea, all he wants is to spend Christmas in a ""real"" home. Which sets up the delightful, madcap story that evolves. It is fun from beginning to end. We should all have an Uncle Felix too!","('""Cristms I Connectcut i a m o a Chrisms ove cassi. While lsse knw ha sm oher - i i nnethelss a delihtfl way t spn a eveig t hoidy ti. I wth i eey yar.<b >br >Babara Stwyck s perfect as , lizabth La, h single, cree gl. a befr i w ppulr, Stawck emdies t igle gl o e ri. r C aprtmet, n e friendly ""unce estauraeur arun h oner tify t sngl gr n e ty exisnce. e cn\' cook y h rite a omeaking column f a magazne!<r />b >ennis orgn s as prfecty cast s u rtime ho, Jeffero ons, w wns o mt e aaing Elizaeh ne. Aer eng ls t a, l e wat i t spd Chismas i a ""rel he. Whh se p h delghful, mada toy at evolv. I s n rm beginni o d. e ould l ha a ncl Flx to', {'total_alterations': 252, 'delete': 252, 'replace': 0, 'insert': 0})"
7,1,positive,positive,"George Barry's ""Death Bed: The Bed That Eats"" is, at root, a dark fairy tale told via a horror-movie framework. It is, in my opinion, one of the best films of the 1970s, and it's downright criminal that the picture was basically stolen and distributed without Barry's knowledge (those responsible for this theft should be fed to the bed, ASAP). If you're looking for overt gore or rabid action, ""Death Bed: The Bed That Eats"" isn't the flick for you. ""Death Bed"" is a gentler, weirder drive-in picture; it plays like an utterly strange dream, half-remembered. I'd recommend reading Stephen Thrower's summation of ""Death Bed"" in Thrower's FAB Press book, ""Nightmare USA"" (he describes the movie's vibe perfectly). Whether intentional or not, I've noticed shades of ""Death Bed"" in everything from the ""Phantasm"" films to Michele Soavi's ""Cemetery Man"" to the magic-realism/slipstream fiction of authors such as Kelly Link. Barry is an original and in a fair world I'm sure he would've followed ""Death Bed"" with a number of fantastically bizarre films.","('Geoe Brry\' ""Death ed h d Ta ats s t oot a dk fir tl tl i a horr-movie frameork t is, i my oinon, e o h bs ils f h 970s and it dowrght crminl ha e pctue w basicly stoe n dstribted wthot Brrys knowled thos rsponsibl o ti hef soul b f o h bd AAP) f oure lokng r oer re r abd acti, Deah Be e B at Eats"" sn\' e lck r u. ""Dah B"" s a gente, weirr drve-i icure; i lay li a utery stnge eam, half-reebered. d recommn readi Stphe hrower\' sumatio o ""Deh Bd n Thrwe\'s A Pes bo, ""Nightre S"" h escrbes e moe\'s vibe prectly). Wethr tentional r n, Iv otice shes o ""eat B"" i eveyting om t ""Patasm"" fms o ihele Soav\' ""Cemtry n"" t h agic-realismslipstream ictio f utors uc s Kly Lik Bay s a rginal d i a ir wod m re h wuld\'e ollowd ""Dth B"" th a nuer o fantastical bizar film', {'total_alterations': 296, 'delete': 296, 'replace': 0, 'insert': 0})"
8,1,positive,positive,"Perhaps not Miyazaki's best work, but I couldn't help but love it to death. A five-year old boy finds what he thinks is a goldfish stuck in a bottle. He saves its life and keeps it in a bucket as a pet, but it really is a magical being, the daughter of a human wizard and a sea goddess. Ponyo, as the boy names her, is taken back to the sea by her father, who tries to discourage her from returning to land and becoming human, but she gets into his magic elixirs and does what she wants to do. The story is simple and cute. Where the film really comes alive, though, is in its tremendous artwork. The drawings are more child-like than in any of Miyazaki's other works, but there's beauty in its simplicity. As with all of his films, Miyazaki creates this world of imagination that I was just so in awe of. Seeing it in the theater brought back memories of what it was like when the opening notes of Jo Hisaishi's score for Princess Mononoke washed over me and gave me goosebumps just short of a decade ago (the score here is equally as wonderful). I wanted to live in this world and never leave it.","(""Phaps n Miazaki' st ork u I coudn' help u lo i o ath. A five-ea l o fns ht e hins i a godfsh stu i a botl. H sae s li and kep i n a ucke s a e, but t real s a agcal being, t dugher o a han wird n a s godds. Pono a h y ams er s ken back o t sea b r ater, o ies t iscourge e rm etrning t an d becomg hun, t s gt no s mac lxirs d oe wh h ans t o T sto i simple a ute Whe t il ally ome ave, thou, s i i tremdous artork T drawig r or child-like an i n f Myazai's ter ors, u there's beau n i smpliciy. s th a f h fims Miazak crats hs wld o maginaion at I w jt s i awe . Seig i n the hater bruht bk meoris f wt t a li wn h oeing oes of J Hsaishis sco r Prcess Monoke wsed ve e d gave e gooebmps st ort of a ecad a (t score he i qualy a onderful. I wate o lv i ti wor n evr eve t"", {'total_alterations': 327, 'delete': 327, 'replace': 0, 'insert': 0})"
9,0,negative,negative,"This movie defines the word ""confused"". All the actors stay true to the script. More's the pity, because the acting is fine, but the script is a confused pastiche of pseudo-psycho-analytic random ideas. The pacing is mind-numbingly slow, and the soft-focus-lens cinematography gets on the nerves quickly. I give it 4 out of 10.","('is mvi defis t or ""conused. l h tors ay tu t h ript. Mor\' e ty, becus t aing s ie, b h scip s a ofused paiche o pseuo-psyco-analytic ndom deas h ping i mnd-numbngly lw, n h sof-focus-ens cinmatograpy es n t nees qucly. I ve t 4 t o .', {'total_alterations': 94, 'delete': 94, 'replace': 0, 'insert': 0})"
