id,label,result_original,result_attacked,original_text,attacked_text
0,1,negative,negative,"I just saw this wonderfully filmed movie that captures the essence of<br /><br />high-brow NYC, or any big city of mid-century America. The colors, the<br /><br />cars, the clothes and the coming of the Womens Movement. It reflects the<br /><br />comf-cozy attitudes of relationships between men and women in the<br /><br />corporate world. In some ways, things gave changed and in others, they<br /><br />haven't changed at all. Women still want what men have today, but they<br /><br />now have all sorts of laws and equality mandates to get it for them. In<br /><br />my opinion, beautiful women will still THROW themselves at men in<br /><br />pursuit of thier goals! The laws we have now against harrassment and<br /><br />all, were passed by unattractive women who wanted an equal chance to<br /><br />compete with prettier women who might be getting the positions soley<br /><br />based on thier looks and puting out! The real competition isn't between<br /><br />men and women, but women and women! I liked the look and feel of the movie but the world hasn't changed as<br /><br />far as what real","(""r just saw this wonderfully filmed mofiq yhar captures the essenbc of<br /i<xr />high-bpow vYh, kd ayz big hity oe mid-cenjuxy America. Tht colors, txe<ba /><ar />warsn khe clothes mnj the ccming bf the Wsmeng Moveeeni. It reflects the<br /xebr />comf-cozy bttitures va relationshspb between men agu women rn theyvr g>vbr />corporate wyrld. In some wsyz, taincs gazb cdgnged aed qn others, theokbr /><br /lhaveh't cfagged at all. homer vtvll want what men have today, byt they<br /><br />how lave all sorts of laws aed equality mhnmates tm get ba zor them. In<br /><br /umy opinion, beautyful wzmwn milq sttjl THROW thedselpes lg mdn in<lg /u<bx />pursfit of thier gpgls! mge yawr we save now akaindt harrqstment and<br /><br /kavl, warb paqsqd by unattractive wodbn who wagteo an equbf chahce to<br h><bu />compete with prettier women zhz mlgct be eettinb tee positions soleyobh /><br />btswd on thier looks txd pulvng futv Thh npal compeyixion msf't berwnen<br /><bz />men enw wombn, ant women hbd women! I lexed dhd look sng feel xf ohe movie but the ibrld hasn't cyanted as<br />eyr n>fak ju what rerl"", {'total_alterations': 214, 'delete': 0, 'replace': 214, 'insert': 0})"
1,1,positive,positive,"I can't imagine why it hasn't been theatrically released yet. It's got a great ensemble cast, with Sutherland, Lane, and especially Chris Evans doing spectacular work. Wake up, studio execs!<br /><br />The story is based upon the experiences of the author/screenwriter, growing up as the ""poor kid"" in an extremely affluent community, where class is everything, and makes a difference in every aspect of life, from clothing to justice.<br /><br />During the film's Q&A, the author was asked about his experiences, and particularly what we don't know about the ultra-rich. He said they aren't stupid, they're very smart (as opposed to how they may portray themselves), they've got plans, and they are a threat!<br /><br />In many ways, this film is extremely timely.","('y bal\'t wmagihe why it hapw\'t beyd theatrically released ybtl It\'s got a great ensebkle cbse, with Sutherland, Lane, and especimlcy Chris Evcnz doivg spectacular torkq Wakh up, studio execs!<br /><br />The story is bayet upon the experiences if the huthor/screenwriner, growing zg as tys ""bqor nhd"" in cn extremely afflzelt communibz, where class ls averythinm, and pkkes g difference us xmery aszecr cz wifef qrom clothing to justice.hpr os<br />During the fiqm\'s Q&A, the author was amket sboot his exeeriencus, and particularly wqlt qx don\'t knwq about the sltrr-rich. wx baid they aren\'t syupih, mhey\'rf very smart lap opposed to how they nhy yortriy themselves), thky\'vh pct plans, hgd tfyy are a thremt!<bg a><pr />In kqny wvysx this fiof is extuemely timely.', {'total_alterations': 122, 'delete': 0, 'replace': 122, 'insert': 0})"
2,0,negative,negative,"Well, the artyfartyrati of Cannes may have liked this film but not me I am afraid. If you like the type of film where shots linger for so long that you wonder whether the actor has fallen asleep or the cameraman gone for lunch then it may be for you. A large part of it is like this with short sojourns into the realm of unpleasantness. I did not find it shocking nor disturbing as some other reviewers have - simply a little distasteful and pointless. The only reason I did not give this one star is that the acting is commendable ans the film is fairly well shot. The plot, however, has little to recommend. A large part of the film just shows a grumpy woman teaching or listening to piano, which might appeal to some people. But lest you think this is harmless enough be prepared for some snatches of pornography and sexual violence just to wake you up with a bad taste in your mouth. Not recommended.","('Well, the brtyfaytyrati ig Cannes may have libep nhis fitc bot not me n ab afrjidf If ysu lipe the jppe on film wfere shoof vingem aor sc ljnk that you wonder ihwther the ecyor hyg javlen asleep or the cameraman gone fwr lunch tkeg it may ne for you. h larjm eart ll it az nnke this with rzort sojoorzs pnho tjn rwtlm of unpleasantness. u dft not find ir shmckino for disturbang us some other reviejery tave p timkly c litfle distasteful ajl pofntlfss. The ohiy reasou I did not gise thzs one star is zhaa the actand ys commlndable ans thz fpwm lo fairix wedl shot. The wdot, howoveq, has little to recommend. A large pagt ow tye film just jlows a grumoy woman teachivq or ljbtening aw fiako, wheco might jppeal to sogh people. But lysu you txink sris is hermlhss enough sg prepared toj sokk snatches of pdrnographn lgd sexual violence jtsg oo wake eou aa ditx a baz taste in your mouth. Not recjgmended.', {'total_alterations': 190, 'delete': 0, 'replace': 190, 'insert': 0})"
3,1,positive,positive,"This is possibly one of my favorite films. It tells the tale of a girl named Gerda (Chelsea Hobbs) who lost her mother at a very young age, so has been bought up by her father. She falls in love with the bell boy named Kai. However, on her birthday the snow queen (Bridget Fonda) comes the the hotel which her father owns and kidnaps Kai. Gurda then goes after Kai, and follows him through the four seasons in an attempt to rescue him.<br /><br />I thought that this was an excellent adaption of the story with great performances from all the cast. It has wonderful special effects and the story fits together very well and is easy to follow. I think that it is a great film for all the family to enjoy. I have watched it every time t has been on since it came out and have never tired of it which is why I have given it a 10!","('Thgs is possibly zne of zy favorite gslms. si tmlus the talz of a girl named Gerda (Chelsea kpbbs) who lowt her mothar at l very young age, bo has been bought up eg her father. kce falls in lovi with the leel hoy bameg Kai. woweveu, on her birrhdsy thd snow quean (Brjdglt sondao comxh thz the zomel which har father owns and kidnaps Kax. Guhdh rxen glem after Khc, and followl vim iirough tms four seasons in an attempt zm rescue hut.<br ka<br />I thought that thik sas es excellent adaption br yhw story with grtat performances from ahl the cassi om has wonderful npgcial offecms and mwe story citj together vury well and is easy to follon. h think myat it cb c great frlm foa alg tje fhmaly to enjoy. I cavy watahod ux every time t hlf been jn sihcl ut came out gng have ndvyr cirec of it which hq sxy w haig vivcn zi p il!', {'total_alterations': 166, 'delete': 0, 'replace': 166, 'insert': 0})"
4,0,negative,negative,"It's the one film I almost walked out of, and would have if my friends hadn't been in the movie theatre with me. Normally, even if I don't like a film, I think it's still worth sitting through it to the end. That way, you can really claim to have given it every chance to redeem itself. But with The Million Dollar Hotel, it was so dreadful I just badly wanted the experience to end as quickly as possible. I think I probably would not have been so sourly disappointed if this film had been made by a lesser director, one I didn't normally like so much. But coming from Wenders, it was all the more shocking to behold. I know Bono from U2, a good friend of Wenders's, wrote the script to this abysmal film, and I wonder why Wenders let him, as buddy-buddy as the two may have been. ""Stick to the day job, Bono"", is a sentence that easily springs to mind whilst viewing this mess. Pretentious, disjointed, a mish-mash of every possible contemporary film stereotype, a naive and transparent attempt at coming across as kooky and daring, with the most irritating characters I have ever set eyes upon, especially the leads, Jeremy Davies, Milla Jovovich and Mel Gibson, none of whom I dislike normally. The happiest ending I could have wished for would have been for a nuclear bomb to be dropped on their collective heads so as to get it all over with as soon as possible. On a positive note, the first five minutes of the film are extremely good, with an extremely stirring soundtrack from U2. But the film's opening shots make the rest of the film (which takes a spectacular nose-dive from then on) all the more disappointing as they are a promise of cinematic quality that's just never delivered, not even close.","('dg\'s khu one fipb I asmoss walkyj out of, xcd woald tavh uf mf friends bndn\'t beer rn tee movie mheamre zath me. Norcallyf evgl qu w don\'t like a milv, I think stus still worth eigting thfough it th tki esd. That way, yyq can weallx cvapm to hqce given ij eoerp chajch go redeem itself. Byj jitj Tfs Million Dowlar Hotel, it sas so dreadful I just bodls wanted the experience ts egu as kuickly az possible. I thanj I probmbly would ost hatu bedy so sourly disappointed iv thip fslw had been mfoe bo a lesser airecmor, gye l ginn\'t normehly like so much. But coming from Wenders, ih was all the bore skockine to behllc. I keow nono from x2o a good nrtend io Wezders\'sw qrole zhv vqript vj mkis abysmal fipx, atz b konner why Wenders let him, ba buddy-buddy yp uhk two may have bskn. ""Stick to dhs day jwbv Btns"", ia s cenxence trat naxily sprbnms to mind uhibst viewing rfis mcsn. Pretontiousp disjointed, k mish-mash og everl possibcm contemporary finu stereotype, d nwire fnz transparent attemkz at coming acrcss nr kooky aku daring, wnts the most irritating characters I cava evew smq eyes zjon, bspeiially thk leaes, Jeremy Davies, Milla Jovovich bnc ret Gibson, none of whom i dislike normllly. ffe happiest etdihg u couqr haxe wished sov would have been for a ruslear bomb uu zv qgopped on their uollentive heass so wn to get it uld cvbr widh as soon as aossivle. On x posituae votez the ticst five minutes of the film xry extremely vnod, cito an extuemily stirring soundtrack from Uxb Buh the yilm\'q ppenijg apots mqke the rmsr ct ghe film (whmhh tadis k spectacular nose-dive from hhun onm apz ttb uove disappointing ks thkn are a prozise of cinematic quality that\'s just never helixered, noe even close.', {'total_alterations': 338, 'delete': 0, 'replace': 338, 'insert': 0})"
5,1,positive,negative,"A very comical but down to earth look into the behind the scene workings of an Australian bowling club. The way they deal with various problems such as takeovers, memberships and general running of the club, not to mention the car parking dilemma was well scripted.","('j very cozickl but doan iv ekrdh look lndo the behind tyi sctnp workings of pf Australian gowlong lluv. The way iaey derb with various problems smch as takeovers, memberships and gxnsral runnwbg of the cluh, not du mention uxe etr tadking dillema has well scrgqted.', {'total_alterations': 48, 'delete': 0, 'replace': 48, 'insert': 0})"
6,1,positive,positive,"""Christmas In Connecticut"" is a gem of a Christmas movie classic. While lesser known than some others -- it is nonetheless a delightful way to spend an evening at holiday time. I watch it every year.<br /><br />Barbara Stanwyck is perfectly cast as, Elizabeth Lane, the single, career girl. Way before it was popular, Stanwyck embodies the single girl on the rise. Her NYC apartment, and her friendly ""uncle"" restaurateur around the corner typify the single girl in the city existence. She can't cook yet she writes a homemaking column for a magazine!<br /><br />Dennis Morgan is also perfectly cast as our wartime hero, Jefferson Jones, who wants to meet the amazing Elizabeth Lane. After being lost at sea, all he wants is to spend Christmas in a ""real"" home. Which sets up the delightful, madcap story that evolves. It is fun from beginning to end. We should all have an Uncle Felix too!","('""Chriqtxas ig Connecticut"" is w gem of a Christmas movie clasdic. Wyilp leyher knowk thhz qrme ofhers -- yz ws nofetheqess s delightful way to gfend an cvening at yolidry tins. v watck ot every year.<br /><br />Barbara stanwnck is rbrfectly camt cc, Efizabetk hdne, the sinhleq carwer firz. Way beforz it was plpular, Stanxxck embodies the single girl on thq riszu Her NYC apuctment, ckd hej fjiehdly ""unclq"" restaurjtxur ardund tre corner typify trk sikele girl ry tzu cuby existence. ehe tpn\'t took yet swx writes a hdmemeking coyuan fym a magazine!<br /><br f>Densis Morcan ig alua perfectly cosp as obr warpime hero, Jefferson Jones, who wants to mekt tgt aaazinq Ebizabeth Lane. umter bepnb lnht at veaq all hc wants is to spvnq Christmas mi a ""real"" home. bhhch xety dp tje delightful, madcap story that evwlies. It is fun fror beginning to end. We should aew have an Uncle Felkl too!', {'total_alterations': 166, 'delete': 0, 'replace': 166, 'insert': 0})"
7,1,positive,positive,"George Barry's ""Death Bed: The Bed That Eats"" is, at root, a dark fairy tale told via a horror-movie framework. It is, in my opinion, one of the best films of the 1970s, and it's downright criminal that the picture was basically stolen and distributed without Barry's knowledge (those responsible for this theft should be fed to the bed, ASAP). If you're looking for overt gore or rabid action, ""Death Bed: The Bed That Eats"" isn't the flick for you. ""Death Bed"" is a gentler, weirder drive-in picture; it plays like an utterly strange dream, half-remembered. I'd recommend reading Stephen Thrower's summation of ""Death Bed"" in Thrower's FAB Press book, ""Nightmare USA"" (he describes the movie's vibe perfectly). Whether intentional or not, I've noticed shades of ""Death Bed"" in everything from the ""Phantasm"" films to Michele Soavi's ""Cemetery Man"" to the magic-realism/slipstream fiction of authors such as Kelly Link. Barry is an original and in a fair world I'm sure he would've followed ""Death Bed"" with a number of fantastically bizarre films.","('George Bfrryjs ""ieatf Bkda ohr Bed Tkat Eats"" is, vf roonr h dark cairc thll dobd via a horror-movie framuwozk. It nw, vn fy opsnifn, oce on wpe tess fsxms qg the 197mx, enw it\'s downeighd trimimal that tmw picture kaa basicanry stoven and distributed withotg xzrry\'s knowledge (those reslonsiblg bom xwis theft should be fbd tq the bed, gSgP). wt lou\'rw uookino fof dvfrt ktre er rabzd action, ""Death Bed: phs Bed whzt Eatzz isn\'t zhe fldlk fdr you. ""Death Bed"" is a gqftler, weianer drive-in pictgrq; wh plmps like an btterly strwngn dream, haln-remembeoed. I\'d recommend seading Stephen Thrbwnr\'s summation of ""Death wedm rt Tkrowerks zlB Pmecs book, ""Nightmare USA"" (he dencxibes the movie\'s cibe perfectly). Whether intentional bk notp I\'ka noticed shades of lDtath Bxt"" hn xyerything frot bhh ""Phanxasm"" films ts Michele uoani\'s xCemekery ganv tv the magic-realism/slipstream ficvioh of authors such ao Kelly yinm. Barry is jt original and xn a vacr worfd I\'m suie he wouldjae follolez kDeaqh Bed"" wwtx c nuqaer yr fantastically bizarre tilmsa', {'total_alterations': 206, 'delete': 0, 'replace': 206, 'insert': 0})"
8,1,positive,positive,"Perhaps not Miyazaki's best work, but I couldn't help but love it to death. A five-year old boy finds what he thinks is a goldfish stuck in a bottle. He saves its life and keeps it in a bucket as a pet, but it really is a magical being, the daughter of a human wizard and a sea goddess. Ponyo, as the boy names her, is taken back to the sea by her father, who tries to discourage her from returning to land and becoming human, but she gets into his magic elixirs and does what she wants to do. The story is simple and cute. Where the film really comes alive, though, is in its tremendous artwork. The drawings are more child-like than in any of Miyazaki's other works, but there's beauty in its simplicity. As with all of his films, Miyazaki creates this world of imagination that I was just so in awe of. Seeing it in the theater brought back memories of what it was like when the opening notes of Jo Hisaishi's score for Princess Mononoke washed over me and gave me goosebumps just short of a decade ago (the score here is equally as wonderful). I wanted to live in this world and never leave it.","(""Perhaps not Mgyazaei's bgat kort, but k cycldn't hnlp bql love it so death. a pivezyear old boy finds what fe zhinks is o golffisu stuck in t botqlb. ze vavey its lbfe gnd weeps qe in z kucmet rp s pet, bwy it really is j magical being, whs jaubhter of w ruman wizare ans c sea gogbess. Ponyo, as tnb boy kames yev, yl taken back zn the sem by fei father, wqp triys to biscourabe her feob returning ba land anl bccomint hukanx uud she gets into his mognc elnxiry and does whaj she wants tn do. The sbtry is simple and cmtey Where the film rlaply clues vvive, tcgugh, is ik its tremendous artwork. The drafilgs dee more clildhlike thee en zzy of Miyazakirc oshey works, jut thorefs beauty il its simplicity. Ap with hlp of hsr films, Mizawaki creaybs thcs world mf imagination that I wxq fuit so in alv of. Seeing ih js tve iceater bruughv back memorjes oi what it kas gikp when the opening notes of Jo Hispisai's slore ffv Princesh Mononoke wasqei xcer om amk govs gv goosebumps jrst short zt a decbde tgj (the score htze ns hqualpy zu wonderful). I mantmd gf oije in fhii world aud iecer leave nt."", {'total_alterations': 236, 'delete': 0, 'replace': 236, 'insert': 0})"
9,0,negative,negative,"This movie defines the word ""confused"". All the actors stay true to the script. More's the pity, because the acting is fine, but the script is a confused pastiche of pseudo-psycho-analytic random ideas. The pacing is mind-numbingly slow, and the soft-focus-lens cinematography gets on the nerves quickly. I give it 4 out of 10.","('Tkes mseie defines bhd aora ""confused"". slp dqe acuorq snry true tx fhe scriot. More\'s the kiwy, because the lctiyg is fine, but bte pcrips is a uwnfused pauthche of pseudo-psocho-anflytic random ideas. mze pqbing ie mind-numbingly slow, ang the soft-focus-lens cinematoghaphy qeus ol vha nkrvej quickly. I give ig m oyt wo 1cy', {'total_alterations': 64, 'delete': 0, 'replace': 64, 'insert': 0})"
